policy,abstain_fraction,kept_fraction,accuracy,set_size_lt
by_confidence,0.7432098765432099,0.25679012345679014,0.9275641025641026,
by_confidence,0.7430452674897119,0.25695473251028805,0.9276105060858424,
by_confidence,0.742880658436214,0.257119341563786,0.9276568501920615,
by_confidence,0.7427160493827161,0.25728395061728393,0.927703134996801,
by_confidence,0.7425514403292182,0.2574485596707819,0.9277493606138107,
by_confidence,0.7423868312757201,0.25761316872427986,0.9277955271565496,
by_confidence,0.7422222222222222,0.2577777777777778,0.9278416347381865,
by_confidence,0.7420576131687243,0.25794238683127574,0.9278876834716018,
by_confidence,0.7418930041152263,0.25810699588477365,0.9279336734693877,
by_confidence,0.7417283950617284,0.2582716049382716,0.9273422562141491,
by_confidence,0.7415637860082305,0.2584362139917695,0.9273885350318471,
by_confidence,0.7413991769547326,0.2586008230452675,0.9274347549331636,
by_confidence,0.7412345679012345,0.25876543209876546,0.9274809160305344,
by_confidence,0.7410699588477366,0.25893004115226337,0.9275270184361093,
by_confidence,0.7409053497942387,0.25909465020576133,0.9275730622617535,
by_confidence,0.7407407407407407,0.25925925925925924,0.9276190476190476,
by_confidence,0.7405761316872428,0.2594238683127572,0.9276649746192893,
by_confidence,0.7404115226337449,0.2595884773662551,0.927710843373494,
by_confidence,0.740246913580247,0.2597530864197531,0.9277566539923955,
by_confidence,0.740082304526749,0.25991769547325105,0.9278024065864471,
by_confidence,0.739917695473251,0.26008230452674896,0.9278481012658227,
by_confidence,0.7397530864197531,0.26024691358024693,0.9278937381404174,
by_confidence,0.7395884773662551,0.26041152263374484,0.9279393173198482,
by_confidence,0.7394238683127572,0.2605761316872428,0.9279848389134555,
by_confidence,0.7392592592592593,0.2607407407407407,0.928030303030303,
by_confidence,0.7390946502057614,0.2609053497942387,0.9280757097791799,
by_confidence,0.7389300411522634,0.26106995884773665,0.9281210592686002,
by_confidence,0.7387654320987654,0.26123456790123456,0.9281663516068053,
by_confidence,0.7386008230452675,0.2613991769547325,0.9282115869017632,
by_confidence,0.7384362139917695,0.26156378600823044,0.9282567652611705,
by_confidence,0.7382716049382716,0.2617283950617284,0.9283018867924528,
by_confidence,0.7381069958847737,0.2618930041152263,0.9283469516027656,
by_confidence,0.7379423868312757,0.2620576131687243,0.928391959798995,
by_confidence,0.7377777777777778,0.26222222222222225,0.928436911487759,
by_confidence,0.7376131687242798,0.26238683127572016,0.9284818067754078,
by_confidence,0.7374485596707819,0.2625514403292181,0.9285266457680251,
by_confidence,0.7372839506172839,0.26271604938271603,0.9285714285714286,
by_confidence,0.737119341563786,0.262880658436214,0.9279899812147777,
by_confidence,0.7369547325102881,0.2630452674897119,0.928035043804756,
by_confidence,0.7367901234567901,0.2632098765432099,0.9280800500312696,
by_confidence,0.7366255144032922,0.26337448559670784,0.928125,
by_confidence,0.7364609053497942,0.26353909465020575,0.9281698938163647,
by_confidence,0.7362962962962963,0.2637037037037037,0.9275905118601748,
by_confidence,0.7361316872427983,0.26386831275720163,0.9276356830941984,
by_confidence,0.7359670781893004,0.2640329218106996,0.9276807980049875,
by_confidence,0.7358024691358025,0.2641975308641975,0.9277258566978193,
by_confidence,0.7356378600823045,0.26436213991769547,0.9277708592777086,
by_confidence,0.7354732510288066,0.26452674897119344,0.9278158058494088,
by_confidence,0.7353086419753087,0.26469135802469135,0.9272388059701493,
by_confidence,0.7351440329218107,0.2648559670781893,0.9266625233064015,
by_confidence,0.7349794238683127,0.2650205761316872,0.9267080745341615,
by_confidence,0.7348148148148148,0.2651851851851852,0.9267535692116697,
by_confidence,0.7346502057613169,0.2653497942386831,0.9267990074441688,
by_confidence,0.7344855967078189,0.26551440329218107,0.9268443893366398,
by_confidence,0.734320987654321,0.26567901234567903,0.9268897149938042,
by_confidence,0.7341563786008231,0.26584362139917694,0.9263157894736842,
by_confidence,0.7339917695473251,0.2660082304526749,0.9263613861386139,
by_confidence,0.7338271604938271,0.2661728395061728,0.9264069264069265,
by_confidence,0.7336625514403292,0.2663374485596708,0.9264524103831892,
by_confidence,0.7334979423868313,0.2665020576131687,0.9264978381717109,
by_confidence,0.7333333333333333,0.26666666666666666,0.9265432098765433,
by_confidence,0.7331687242798354,0.26683127572016463,0.9265885256014805,
by_confidence,0.7330041152263375,0.26699588477366254,0.9266337854500617,
by_confidence,0.7328395061728395,0.2671604938271605,0.9266789895255699,
by_confidence,0.7326748971193415,0.2673251028806584,0.9267241379310345,
by_confidence,0.7325102880658436,0.2674897119341564,0.9267692307692308,
by_confidence,0.7323456790123457,0.26765432098765435,0.9268142681426814,
by_confidence,0.7321810699588477,0.26781893004115226,0.926859250153657,
by_confidence,0.7320164609053498,0.2679835390946502,0.9269041769041769,
by_confidence,0.7318518518518519,0.26814814814814814,0.9269490484960098,
by_confidence,0.731687242798354,0.2683127572016461,0.9269938650306748,
by_confidence,0.7315226337448559,0.268477366255144,0.927038626609442,
by_confidence,0.731358024691358,0.268641975308642,0.9270833333333334,
by_confidence,0.7311934156378601,0.26880658436213994,0.9271279853031231,
by_confidence,0.7310288065843621,0.26897119341563785,0.927172582619339,
by_confidence,0.7308641975308642,0.2691358024691358,0.927217125382263,
by_confidence,0.7306995884773663,0.26930041152263373,0.9272616136919315,
by_confidence,0.7305349794238684,0.2694650205761317,0.9273060476481368,
by_confidence,0.7303703703703703,0.2696296296296296,0.9273504273504274,
by_confidence,0.7302057613168724,0.2697942386831276,0.9273947528981086,
by_confidence,0.7300411522633745,0.26995884773662554,0.927439024390244,
by_confidence,0.7298765432098765,0.27012345679012345,0.9274832419256551,
by_confidence,0.7297119341563786,0.2702880658436214,0.9275274056029232,
by_confidence,0.7295473251028807,0.2704526748971193,0.9275715155203895,
by_confidence,0.7293827160493828,0.2706172839506173,0.9276155717761557,
by_confidence,0.7292181069958847,0.2707818930041152,0.9276595744680851,
by_confidence,0.7290534979423868,0.27094650205761317,0.9277035236938032,
by_confidence,0.7288888888888889,0.27111111111111114,0.9277474195506983,
by_confidence,0.7287242798353909,0.27127572016460905,0.9277912621359223,
by_confidence,0.728559670781893,0.271440329218107,0.9278350515463918,
by_confidence,0.7283950617283951,0.2716049382716049,0.9278787878787879,
by_confidence,0.7282304526748972,0.2717695473251029,0.9279224712295578,
by_confidence,0.7280658436213991,0.2719341563786008,0.9279661016949152,
by_confidence,0.7279012345679012,0.27209876543209877,0.9280096793708409,
by_confidence,0.7277366255144033,0.27226337448559673,0.9280532043530835,
by_confidence,0.7275720164609053,0.27242798353909464,0.9280966767371601,
by_confidence,0.7274074074074074,0.2725925925925926,0.9281400966183575,
by_confidence,0.7272427983539095,0.2727572016460905,0.928183464091732,
by_confidence,0.7270781893004116,0.2729218106995885,0.928226779252111,
by_confidence,0.7269135802469135,0.2730864197530864,0.9282700421940928,
by_confidence,0.7267489711934156,0.27325102880658436,0.9283132530120481,
by_confidence,0.7265843621399177,0.27341563786008233,0.9283564118001204,
by_confidence,0.7264197530864197,0.27358024691358024,0.9283995186522263,
by_confidence,0.7262551440329218,0.2737448559670782,0.9284425736620565,
by_confidence,0.7260905349794239,0.2739094650205761,0.9284855769230769,
by_confidence,0.725925925925926,0.2740740740740741,0.9285285285285285,
by_confidence,0.725761316872428,0.274238683127572,0.9285714285714286,
by_confidence,0.72559670781893,0.27440329218106996,0.9286142771445711,
by_confidence,0.7254320987654321,0.2745679012345679,0.9286570743405276,
by_confidence,0.7252674897119341,0.27473251028806583,0.9281006590772918,
by_confidence,0.7251028806584362,0.2748971193415638,0.9281437125748503,
by_confidence,0.7249382716049383,0.2750617283950617,0.9281867145421903,
by_confidence,0.7247736625514404,0.2752263374485597,0.9282296650717703,
by_confidence,0.7246090534979424,0.2753909465020576,0.9282725642558278,
by_confidence,0.7244444444444444,0.27555555555555555,0.9283154121863799,
by_confidence,0.7242798353909465,0.2757201646090535,0.9283582089552239,
by_confidence,0.7241152263374485,0.27588477366255143,0.9284009546539379,
by_confidence,0.7239506172839506,0.2760493827160494,0.9284436493738819,
by_confidence,0.7237860082304527,0.2762139917695473,0.9284862932061978,
by_confidence,0.7236213991769548,0.2763786008230453,0.9285288862418106,
by_confidence,0.7234567901234568,0.2765432098765432,0.9285714285714286,
by_confidence,0.7232921810699589,0.27670781893004115,0.9286139202855443,
by_confidence,0.7231275720164609,0.2768724279835391,0.9286563614744352,
by_confidence,0.7229629629629629,0.277037037037037,0.928698752228164,
by_confidence,0.722798353909465,0.277201646090535,0.9287410926365796,
by_confidence,0.7226337448559671,0.2773662551440329,0.9287833827893175,
by_confidence,0.7224691358024692,0.27753086419753087,0.9288256227758007,
by_confidence,0.7223045267489712,0.2776954732510288,0.9288678126852401,
by_confidence,0.7221399176954733,0.27786008230452675,0.9289099526066351,
by_confidence,0.7219753086419753,0.2780246913580247,0.9289520426287744,
by_confidence,0.7218106995884773,0.2781893004115226,0.9289940828402367,
by_confidence,0.7216460905349794,0.2783539094650206,0.9290360733293909,
by_confidence,0.7214814814814815,0.2785185185185185,0.9290780141843972,
by_confidence,0.7213168724279836,0.27868312757201646,0.9291199054932073,
by_confidence,0.7211522633744856,0.27884773662551443,0.9291617473435655,
by_confidence,0.7209876543209877,0.27901234567901234,0.9292035398230089,
by_confidence,0.7208230452674897,0.2791769547325103,0.9292452830188679,
by_confidence,0.7206584362139917,0.2793415637860082,0.9292869770182676,
by_confidence,0.7204938271604938,0.2795061728395062,0.9293286219081273,
by_confidence,0.7203292181069959,0.2796707818930041,0.9293702177751618,
by_confidence,0.720164609053498,0.27983539094650206,0.9294117647058824,
by_confidence,0.72,0.28,0.9294532627865961,
by_confidence,0.7198353909465021,0.28016460905349794,0.9294947121034077,
by_confidence,0.7196707818930042,0.2803292181069959,0.9295361127422196,
by_confidence,0.7195061728395061,0.2804938271604938,0.9295774647887324,
by_confidence,0.7193415637860082,0.2806584362139918,0.9296187683284457,
by_confidence,0.7191769547325103,0.2808230452674897,0.9296600234466589,
by_confidence,0.7190123456790124,0.28098765432098766,0.929701230228471,
by_confidence,0.7188477366255144,0.2811522633744856,0.9297423887587822,
by_confidence,0.7186831275720165,0.28131687242798353,0.9297834991222937,
by_confidence,0.7185185185185186,0.2814814814814815,0.9298245614035088,
by_confidence,0.7183539094650205,0.2816460905349794,0.9298655756867329,
by_confidence,0.7181893004115226,0.2818106995884774,0.9299065420560748,
by_confidence,0.7180246913580247,0.2819753086419753,0.9299474605954466,
by_confidence,0.7178600823045268,0.28213991769547325,0.9299883313885647,
by_confidence,0.7176954732510288,0.2823045267489712,0.9300291545189504,
by_confidence,0.7175308641975309,0.28246913580246913,0.9300699300699301,
by_confidence,0.717366255144033,0.2826337448559671,0.930110658124636,
by_confidence,0.7172016460905349,0.282798353909465,0.930151338766007,
by_confidence,0.717037037037037,0.28296296296296297,0.9301919720767888,
by_confidence,0.7168724279835391,0.2831275720164609,0.9302325581395349,
by_confidence,0.7167078189300412,0.28329218106995885,0.9302730970366067,
by_confidence,0.7165432098765432,0.2834567901234568,0.929732868757259,
by_confidence,0.7163786008230453,0.2836213991769547,0.9297736506094022,
by_confidence,0.7162139917695474,0.2837860082304527,0.929814385150812,
by_confidence,0.7160493827160493,0.2839506172839506,0.9298550724637681,
by_confidence,0.7158847736625514,0.28411522633744857,0.9298957126303592,
by_confidence,0.7157201646090535,0.2842798353909465,0.9299363057324841,
by_confidence,0.7155555555555555,0.28444444444444444,0.9299768518518519,
by_confidence,0.7153909465020576,0.2846090534979424,0.9300173510699826,
by_confidence,0.7152263374485597,0.2847736625514403,0.9300578034682081,
by_confidence,0.7150617283950618,0.2849382716049383,0.9300982091276718,
by_confidence,0.7148971193415637,0.2851028806584362,0.9301385681293303,
by_confidence,0.7147325102880658,0.28526748971193416,0.9301788805539527,
by_confidence,0.7145679012345679,0.2854320987654321,0.9302191464821222,
by_confidence,0.7144032921810699,0.28559670781893004,0.9302593659942363,
by_confidence,0.714238683127572,0.285761316872428,0.9302995391705069,
by_confidence,0.7140740740740741,0.2859259259259259,0.9303396660909614,
by_confidence,0.7139094650205762,0.2860905349794239,0.930379746835443,
by_confidence,0.7137448559670782,0.2862551440329218,0.9298447383553766,
by_confidence,0.7135802469135802,0.28641975308641976,0.9298850574712644,
by_confidence,0.7134156378600823,0.28658436213991767,0.9299253302699598,
by_confidence,0.7132510288065843,0.28674897119341564,0.9299655568312285,
by_confidence,0.7130864197530864,0.2869135802469136,0.9300057372346529,
by_confidence,0.7129218106995885,0.2870781893004115,0.930045871559633,
by_confidence,0.7127572016460906,0.2872427983539095,0.929512893982808,
by_confidence,0.7125925925925926,0.2874074074074074,0.929553264604811,
by_confidence,0.7124279835390946,0.28757201646090536,0.929593589009731,
by_confidence,0.7122633744855967,0.28773662551440327,0.9296338672768879,
by_confidence,0.7120987654320987,0.28790123456790123,0.9296740994854202,
by_confidence,0.7119341563786008,0.2880658436213992,0.9297142857142857,
by_confidence,0.7117695473251029,0.2882304526748971,0.9297544260422616,
by_confidence,0.711604938271605,0.2883950617283951,0.9297945205479452,
by_confidence,0.711440329218107,0.288559670781893,0.9298345693097547,
by_confidence,0.711275720164609,0.28872427983539095,0.9298745724059293,
by_confidence,0.7111111111111111,0.28888888888888886,0.9299145299145299,
by_confidence,0.7109465020576131,0.28905349794238683,0.9299544419134397,
by_confidence,0.7107818930041152,0.2892181069958848,0.92942515651679,
by_confidence,0.7106172839506173,0.2893827160493827,0.9294653014789533,
by_confidence,0.7104526748971194,0.28954732510288067,0.9295054007959067,
by_confidence,0.7102880658436214,0.2897119341563786,0.9295454545454546,
by_confidence,0.7101234567901235,0.28987654320987655,0.9290176036342986,
by_confidence,0.7099588477366255,0.2900411522633745,0.9290578887627696,
by_confidence,0.7097942386831275,0.2902057613168724,0.9290981281905842,
by_confidence,0.7096296296296296,0.2903703703703704,0.9291383219954649,
by_confidence,0.7094650205761317,0.2905349794238683,0.9291784702549575,
by_confidence,0.7093004115226338,0.29069958847736627,0.9292185730464326,
by_confidence,0.7091358024691358,0.2908641975308642,0.9292586304470855,
by_confidence,0.7089711934156379,0.29102880658436214,0.9292986425339367,
by_confidence,0.70880658436214,0.2911934156378601,0.9293386093838327,
by_confidence,0.7086419753086419,0.291358024691358,0.9293785310734464,
by_confidence,0.708477366255144,0.291522633744856,0.9294184076792772,
by_confidence,0.7083127572016461,0.2916872427983539,0.9294582392776524,
by_confidence,0.7081481481481482,0.29185185185185186,0.9294980259447264,
by_confidence,0.7079835390946502,0.2920164609053498,0.9295377677564826,
by_confidence,0.7078189300411523,0.29218106995884774,0.9295774647887324,
by_confidence,0.7076543209876544,0.2923456790123457,0.9296171171171171,
by_confidence,0.7074897119341563,0.2925102880658436,0.9296567248171075,
by_confidence,0.7073251028806584,0.2926748971193416,0.9296962879640045,
by_confidence,0.7071604938271605,0.2928395061728395,0.9297358066329399,
by_confidence,0.7069958847736626,0.29300411522633746,0.9297752808988764,
by_confidence,0.7068312757201646,0.29316872427983537,0.9298147108366086,
by_confidence,0.7066666666666667,0.29333333333333333,0.9298540965207632,
by_confidence,0.7065020576131688,0.2934979423868313,0.9298934380257993,
by_confidence,0.7063374485596707,0.2936625514403292,0.929932735426009,
by_confidence,0.7061728395061728,0.2938271604938272,0.9299719887955182,
by_confidence,0.7060082304526749,0.2939917695473251,0.9300111982082867,
by_confidence,0.705843621399177,0.29415637860082305,0.9300503637381086,
by_confidence,0.705679012345679,0.29432098765432096,0.930089485458613,
by_confidence,0.7055144032921811,0.29448559670781893,0.9301285634432644,
by_confidence,0.7053497942386832,0.2946502057613169,0.9301675977653632,
by_confidence,0.7051851851851851,0.2948148148148148,0.9296482412060302,
by_confidence,0.7050205761316872,0.2949794238683128,0.9296875,
by_confidence,0.7048559670781893,0.2951440329218107,0.9297267150027886,
by_confidence,0.7046913580246914,0.29530864197530865,0.9297658862876255,
by_confidence,0.7045267489711934,0.29547325102880656,0.9292479108635098,
by_confidence,0.7043621399176955,0.2956378600823045,0.9292873051224945,
by_confidence,0.7041975308641976,0.2958024691358025,0.9293266555370061,
by_confidence,0.7040329218106995,0.2959670781893004,0.9293659621802002,
by_confidence,0.7038683127572016,0.29613168724279837,0.9294052251250695,
by_confidence,0.7037037037037037,0.2962962962962963,0.9294444444444444,
by_confidence,0.7035390946502058,0.29646090534979425,0.9294836202109938,
by_confidence,0.7033744855967078,0.29662551440329216,0.9295227524972253,
by_confidence,0.7032098765432099,0.2967901234567901,0.9295618413754853,
by_confidence,0.703045267489712,0.2969547325102881,0.9296008869179601,
by_confidence,0.702880658436214,0.297119341563786,0.929639889196676,
by_confidence,0.702716049382716,0.29728395061728397,0.9296788482834994,
by_confidence,0.7025514403292181,0.2974485596707819,0.9297177642501383,
by_confidence,0.7023868312757202,0.29761316872427984,0.9297566371681416,
by_confidence,0.7022222222222222,0.29777777777777775,0.9297954671088999,
by_confidence,0.7020576131687243,0.2979423868312757,0.9298342541436464,
by_confidence,0.7018930041152264,0.2981069958847737,0.9298729983434566,
by_confidence,0.7017283950617283,0.2982716049382716,0.9299116997792495,
by_confidence,0.7015637860082304,0.29843621399176956,0.9299503585217871,
by_confidence,0.7013991769547325,0.29860082304526747,0.9299889746416758,
by_confidence,0.7012345679012346,0.29876543209876544,0.9300275482093664,
by_confidence,0.7010699588477366,0.29893004115226335,0.9300660792951542,
by_confidence,0.7009053497942387,0.2990946502057613,0.93010456796918,
by_confidence,0.7007407407407408,0.2992592592592593,0.9301430143014301,
by_confidence,0.7005761316872428,0.2994238683127572,0.9301814183617372,
by_confidence,0.7004115226337448,0.29958847736625516,0.9302197802197802,
by_confidence,0.7002469135802469,0.29975308641975307,0.9302580999450851,
by_confidence,0.700082304526749,0.29991769547325103,0.9297475301866082,
by_confidence,0.699917695473251,0.30008230452674894,0.929786066922655,
by_confidence,0.6997530864197531,0.3002469135802469,0.9298245614035088,
by_confidence,0.6995884773662552,0.3004115226337449,0.9298630136986301,
by_confidence,0.6994238683127572,0.3005761316872428,0.9299014238773274,
by_confidence,0.6992592592592592,0.30074074074074075,0.9299397920087575,
by_confidence,0.6990946502057613,0.30090534979423866,0.9294310722100656,
by_confidence,0.6989300411522634,0.30106995884773663,0.9294696555494806,
by_confidence,0.6987654320987654,0.3012345679012346,0.9295081967213115,
by_confidence,0.6986008230452675,0.3013991769547325,0.9295466957946478,
by_confidence,0.6984362139917696,0.30156378600823047,0.9295851528384279,
by_confidence,0.6982716049382716,0.3017283950617284,0.9296235679214403,
by_confidence,0.6981069958847737,0.30189300411522635,0.9296619411123228,
by_confidence,0.6979423868312757,0.30205761316872426,0.929700272479564,
by_confidence,0.6977777777777778,0.3022222222222222,0.9297385620915033,
by_confidence,0.6976131687242798,0.3023868312757202,0.929776810016331,
by_confidence,0.6974485596707819,0.3025514403292181,0.9298150163220892,
by_confidence,0.697283950617284,0.30271604938271607,0.9298531810766721,
by_confidence,0.697119341563786,0.302880658436214,0.9298913043478261,
by_confidence,0.696954732510288,0.30304526748971194,0.9299293862031505,
by_confidence,0.6967901234567901,0.30320987654320986,0.9299674267100977,
by_confidence,0.6966255144032922,0.3033744855967078,0.9300054259359739,
by_confidence,0.6964609053497942,0.3035390946502058,0.9300433839479393,
by_confidence,0.6962962962962963,0.3037037037037037,0.9300813008130081,
by_confidence,0.6961316872427984,0.30386831275720166,0.9301191765980499,
by_confidence,0.6959670781893004,0.3040329218106996,0.9301570113697889,
by_confidence,0.6958024691358025,0.30419753086419754,0.9301948051948052,
by_confidence,0.6956378600823045,0.30436213991769545,0.9302325581395349,
by_confidence,0.6954732510288066,0.3045267489711934,0.9302702702702703,
by_confidence,0.6953086419753086,0.3046913580246914,0.9303079416531604,
by_confidence,0.6951440329218107,0.3048559670781893,0.9298056155507559,
by_confidence,0.6949794238683128,0.30502057613168726,0.9298434970318402,
by_confidence,0.6948148148148148,0.30518518518518517,0.9298813376483279,
by_confidence,0.6946502057613169,0.30534979423868314,0.9299191374663073,
by_confidence,0.694485596707819,0.30551440329218105,0.9299568965517241,
by_confidence,0.694320987654321,0.305679012345679,0.9299946149703824,
by_confidence,0.694156378600823,0.305843621399177,0.930032292787944,
by_confidence,0.6939917695473251,0.3060082304526749,0.9300699300699301,
by_confidence,0.6938271604938272,0.30617283950617286,0.9301075268817204,
by_confidence,0.6936625514403292,0.30633744855967077,0.9301450832885545,
by_confidence,0.6934979423868313,0.30650205761316873,0.9301825993555317,
by_confidence,0.6933333333333334,0.30666666666666664,0.9302200751476114,
by_confidence,0.6931687242798353,0.3068312757201646,0.9302575107296137,
by_confidence,0.6930041152263374,0.3069958847736626,0.9302949061662198,
by_confidence,0.6928395061728395,0.3071604938271605,0.9303322615219721,
by_confidence,0.6926748971193416,0.30732510288065845,0.9303695768612747,
by_confidence,0.6925102880658436,0.30748971193415636,0.930406852248394,
by_confidence,0.6923456790123457,0.30765432098765433,0.9304440877474586,
by_confidence,0.6921810699588478,0.30781893004115224,0.93048128342246,
by_confidence,0.6920164609053497,0.3079835390946502,0.9305184393372528,
by_confidence,0.6918518518518518,0.30814814814814817,0.9300213675213675,
by_confidence,0.6916872427983539,0.3083127572016461,0.9300587293112653,
by_confidence,0.691522633744856,0.30847736625514405,0.9300960512273212,
by_confidence,0.691358024691358,0.30864197530864196,0.9301333333333334,
by_confidence,0.6911934156378601,0.3088065843621399,0.9301705756929638,
by_confidence,0.6910288065843622,0.30897119341563783,0.9302077783697389,
by_confidence,0.6908641975308641,0.3091358024691358,0.93024494142705,
by_confidence,0.6906995884773662,0.30930041152263377,0.9302820649281532,
by_confidence,0.6905349794238683,0.3094650205761317,0.9303191489361702,
by_confidence,0.6903703703703704,0.30962962962962964,0.9303561935140883,
by_confidence,0.6902057613168724,0.30979423868312755,0.9303931987247609,
by_confidence,0.6900411522633745,0.3099588477366255,0.9304301646309081,
by_confidence,0.6898765432098766,0.31012345679012343,0.9304670912951167,
by_confidence,0.6897119341563785,0.3102880658436214,0.929973474801061,
by_confidence,0.6895473251028806,0.31045267489711936,0.9300106044538706,
by_confidence,0.6893827160493827,0.3106172839506173,0.9300476947535771,
by_confidence,0.6892181069958848,0.31078189300411524,0.9295550847457628,
by_confidence,0.6890534979423868,0.31094650205761315,0.9295923769190048,
by_confidence,0.6888888888888889,0.3111111111111111,0.9296296296296296,
by_confidence,0.688724279835391,0.311275720164609,0.9296668429402433,
by_confidence,0.688559670781893,0.311440329218107,0.9297040169133193,
by_confidence,0.688395061728395,0.31160493827160496,0.9297411516111992,
by_confidence,0.6882304526748971,0.31176954732510287,0.9297782470960929,
by_confidence,0.6880658436213992,0.31193415637860084,0.9298153034300791,
by_confidence,0.6879012345679012,0.31209876543209875,0.9298523206751055,
by_confidence,0.6877366255144033,0.3122633744855967,0.9298892988929889,
by_confidence,0.6875720164609054,0.3124279835390946,0.9299262381454162,
by_confidence,0.6874074074074074,0.3125925925925926,0.9299631384939442,
by_confidence,0.6872427983539094,0.31275720164609055,0.93,
by_confidence,0.6870781893004115,0.31292181069958847,0.9300368227248816,
by_confidence,0.6869135802469136,0.31308641975308643,0.9300736067297581,
by_confidence,0.6867489711934156,0.31325102880658434,0.9301103520756699,
by_confidence,0.6865843621399177,0.3134156378600823,0.9301470588235294,
by_confidence,0.6864197530864198,0.3135802469135803,0.9301837270341208,
by_confidence,0.6862551440329218,0.3137448559670782,0.9302203567681008,
by_confidence,0.6860905349794238,0.31390946502057615,0.9302569480859989,
by_confidence,0.6859259259259259,0.31407407407407406,0.9302935010482181,
by_confidence,0.685761316872428,0.314238683127572,0.930330015715034,
by_confidence,0.68559670781893,0.31440329218106994,0.9303664921465968,
by_confidence,0.6854320987654321,0.3145679012345679,0.9304029304029304,
by_confidence,0.6852674897119342,0.31473251028806587,0.930439330543933,
by_confidence,0.6851028806584362,0.3148971193415638,0.9304756926293779,
by_confidence,0.6849382716049383,0.31506172839506175,0.9305120167189133,
by_confidence,0.6847736625514403,0.31522633744855966,0.9305483028720627,
by_confidence,0.6846090534979424,0.3153909465020576,0.9305845511482255,
by_confidence,0.6844444444444444,0.31555555555555553,0.9306207616066771,
by_confidence,0.6842798353909465,0.3157201646090535,0.9306569343065694,
by_confidence,0.6841152263374486,0.31588477366255147,0.9301719645648775,
by_confidence,0.6839506172839506,0.3160493827160494,0.9302083333333333,
by_confidence,0.6837860082304527,0.31621399176954734,0.9302446642373764,
by_confidence,0.6836213991769547,0.31637860082304525,0.9302809573361083,
by_confidence,0.6834567901234568,0.3165432098765432,0.9303172126885075,
by_confidence,0.6832921810699588,0.31670781893004113,0.9303534303534303,
by_confidence,0.6831275720164609,0.3168724279835391,0.9303896103896104,
by_confidence,0.682962962962963,0.31703703703703706,0.9304257528556594,
by_confidence,0.682798353909465,0.31720164609053497,0.9304618578100675,
by_confidence,0.6826337448559671,0.31736625514403294,0.9304979253112033,
by_confidence,0.6824691358024692,0.31753086419753085,0.9305339554173147,
by_confidence,0.6823045267489712,0.3176954732510288,0.9305699481865285,
by_confidence,0.6821399176954732,0.3178600823045267,0.9306059036768514,
by_confidence,0.6819753086419753,0.3180246913580247,0.9306418219461697,
by_confidence,0.6818106995884774,0.31818930041152266,0.9306777030522504,
by_confidence,0.6816460905349794,0.31835390946502057,0.9307135470527405,
by_confidence,0.6814814814814815,0.31851851851851853,0.930749354005168,
by_confidence,0.6813168724279836,0.31868312757201644,0.9307851239669421,
by_confidence,0.6811522633744856,0.3188477366255144,0.9308208569953537,
by_confidence,0.6809876543209876,0.3190123456790123,0.9308565531475749,
by_confidence,0.6808230452674897,0.3191769547325103,0.9308922124806601,
by_confidence,0.6806584362139918,0.31934156378600825,0.9309278350515464,
by_confidence,0.6804938271604938,0.31950617283950616,0.9309634209170531,
by_confidence,0.6803292181069959,0.31967078189300413,0.9309989701338826,
by_confidence,0.680164609053498,0.31983539094650204,0.9310344827586207,
by_confidence,0.68,0.32,0.9310699588477366,
by_confidence,0.679835390946502,0.3201646090534979,0.9311053984575836,
by_confidence,0.6796707818930041,0.3203292181069959,0.9311408016443987,
by_confidence,0.6795061728395062,0.32049382716049385,0.9311761684643041,
by_confidence,0.6793415637860082,0.32065843621399176,0.9306981519507187,
by_confidence,0.6791769547325103,0.3208230452674897,0.930733709594664,
by_confidence,0.6790123456790124,0.32098765432098764,0.9307692307692308,
by_confidence,0.6788477366255145,0.3211522633744856,0.9308047155304972,
by_confidence,0.6786831275720164,0.3213168724279835,0.9308401639344263,
by_confidence,0.6785185185185185,0.3214814814814815,0.9308755760368663,
by_confidence,0.6783539094650206,0.32164609053497945,0.9309109518935517,
by_confidence,0.6781893004115226,0.32181069958847736,0.9309462915601023,
by_confidence,0.6780246913580247,0.3219753086419753,0.9309815950920245,
by_confidence,0.6778600823045268,0.32213991769547323,0.9310168625447113,
by_confidence,0.6776954732510289,0.3223045267489712,0.9310520939734422,
by_confidence,0.6775308641975308,0.3224691358024691,0.9310872894333844,
by_confidence,0.6773662551440329,0.3226337448559671,0.9311224489795918,
by_confidence,0.677201646090535,0.32279835390946504,0.9311575726670066,
by_confidence,0.677037037037037,0.32296296296296295,0.9311926605504587,
by_confidence,0.6768724279835391,0.3231275720164609,0.9312277126846663,
by_confidence,0.6767078189300412,0.32329218106995883,0.9312627291242362,
by_confidence,0.6765432098765433,0.3234567901234568,0.9312977099236641,
by_confidence,0.6763786008230452,0.3236213991769547,0.9313326551373347,
by_confidence,0.6762139917695473,0.32378600823045267,0.9313675648195221,
by_confidence,0.6760493827160494,0.32395061728395064,0.9314024390243902,
by_confidence,0.6758847736625514,0.32411522633744855,0.9314372778059928,
by_confidence,0.6757201646090535,0.3242798353909465,0.9314720812182741,
by_confidence,0.6755555555555556,0.3244444444444444,0.9315068493150684,
by_confidence,0.6753909465020577,0.3246090534979424,0.9315415821501014,
by_confidence,0.6752263374485596,0.32477366255144036,0.9315762797769893,
by_confidence,0.6750617283950617,0.32493827160493827,0.9316109422492401,
